work_id,Hon'ble Members of Parliament,State,Constituency,work_type,recommended_amount,is_sanctioned,stuck_days,early_warning_score
WS/MP18232/2024-2025/143915,HARENDRA SINGH MALIK,Uttar Pradesh,MUZAFFARNAGAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",149000.0,True,613.0,7.8
WS/MP577/2024-2025/133586,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",249291.0,True,514.0,7.8
WS/MP577/2025-2026/133591,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,223.0,7.8
WS/MP577/2024-2025/133584,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",249291.0,True,514.0,7.8
WS/MP577/2025-2026/133549,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,499.0,7.8
WS/MP577/2025-2026/133569,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,499.0,7.8
WS/MP577/2025-2026/133565,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,499.0,7.8
WS/MP577/2025-2026/133566,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,320.0,7.8
WS/MP577/2024-2025/133575,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,514.0,7.7
WS/MP577/2024-2025/133576,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,514.0,7.7
WS/MP577/2024-2025/133578,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,514.0,7.7
WS/MP577/2024-2025/133588,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,514.0,7.7
WS/MP577/2024-2025/133585,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,514.0,7.7
WS/MP370/2024-2025/145192,Shri Jual Oram,Odisha,SUNDARGARH (ST),Construction of community centers and community halls,990000.0,True,663.0,7.7
WS/MP429/2024-2025/140531,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Renovation of ponds and lakes,300000.0,True,668.0,7.7
WS/MP351/2025-2026/141848,Shri Kumbakudi Sudhakaran,Kerala,KANNUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",604098.0,True,230.0,7.7
WS/MP577/2024-2025/133612,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,525.0,7.7
WS/MP526/2025-2026/148283,Y S Avinash Reddy,Andhra Pradesh,KADAPA,"Construction of roads, link roads, pathways or any other road with or without drainage system",495000.0,True,471.0,7.7
WS/MP526/2025-2026/148282,Y S Avinash Reddy,Andhra Pradesh,KADAPA,"Construction of roads, link roads, pathways or any other road with or without drainage system",495000.0,True,471.0,7.7
WS/MP577/2024-2025/133607,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,525.0,7.7
WS/MP577/2024-2025/133606,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,525.0,7.7
WS/MP429/2024-2025/141154,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Construction of buildings for community cultural activities,600000.0,True,656.0,7.7
WS/MP577/2024-2025/133608,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,525.0,7.7
WS/MP443/2025-2026/139989,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140001,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139986,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139985,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139996,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139992,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139995,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139994,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139999,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140000,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140005,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140004,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140003,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139993,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139983,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139982,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139980,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139981,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139979,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139978,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139984,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139998,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP18324/2025-2026/151488,BHARATBHAI MANUBHAI SUTARIYA,Gujarat,AMRELI,Construction of culverts and bridges,250000.0,False,653.0,7.6
WS/MP443/2025-2026/139977,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140018,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140006,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140023,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139973,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139988,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139987,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139990,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139976,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139975,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139974,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140017,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140016,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140019,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140007,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140014,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140015,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140008,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140009,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140010,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140011,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140012,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140013,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140021,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/139991,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140022,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140020,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP443/2025-2026/140002,Rodmal Nagar,Madhya Pradesh,RAJGARH,Purchase Books for Library,100000.0,True,484.0,7.6
WS/MP429/2024-2025/143877,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Construction of buildings for community cultural activities,400000.0,True,620.0,7.5
WS/MP423/2024-2025/139242,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",599965.0,True,622.0,7.5
WS/MP429/2024-2025/151717,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Creation of new ponds,300000.0,False,651.0,7.5
,DR C N MANJUNATH,Karnataka,BANGALORE RURAL,Unknown,1000000.0,False,697.0,7.5
WS/MP823/2024-2025/139556,Ms Mahua Moitra,West Bengal,KRISHNANAGAR,Construction of rooms and halls in school and colleges,1938436.0,True,573.0,7.5
WS/MP351/2025-2026/154175,Shri Kumbakudi Sudhakaran,Kerala,KANNUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",526392.0,False,638.0,7.5
WS/MP577/2024-2025/138736,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,525.0,7.5
WS/MP18161/2024-2025/138084,SANJNA JATAV,Rajasthan,BHARATPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,True,608.0,7.4
WS/MP577/2024-2025/140761,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",400000.0,True,525.0,7.4
WS/MP351/2025-2026/141857,Shri Kumbakudi Sudhakaran,Kerala,KANNUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",1000000.0,True,185.0,7.4
WS/MP18161/2024-2025/138097,SANJNA JATAV,Rajasthan,BHARATPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,True,611.0,7.4
WS/MP643/2024-2025/146592,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Construction of buildings for community cultural activities,1500000.0,True,598.0,7.4
WS/MP826/2026-2027/135696,Raju Bista,West Bengal,DARJEELING,Street lights,500000.0,True,27.0,7.4
WS/MP826/2026-2027/135597,Raju Bista,West Bengal,DARJEELING,Street lights,500000.0,True,47.0,7.4
WS/MP577/2025-2026/140715,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",491245.0,True,323.0,7.4
WS/MP643/2025-2026/146322,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Construction of common work sheds/ common covered sitting area,500000.0,True,486.0,7.4
WS/MP577/2024-2025/138732,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,569.0,7.3
WS/MP826/2025-2026/135601,Raju Bista,West Bengal,DARJEELING,Street lights,500000.0,True,487.0,7.3
WS/MP18161/2024-2025/138090,SANJNA JATAV,Rajasthan,BHARATPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",600000.0,True,611.0,7.3
WS/MP747/2025-2026/141753,Manickam Tagore B,Tamil Nadu,VIRUDHUNAGAR,Construction of bus-sheds or bus-stops,748056.0,True,328.0,7.3
WS/MP826/2025-2026/135598,Raju Bista,West Bengal,DARJEELING,Street lights,500000.0,True,487.0,7.3
WS/MP826/2025-2026/135602,Raju Bista,West Bengal,DARJEELING,Street lights,500000.0,True,487.0,7.3
WS/MP826/2024-2025/135688,Raju Bista,West Bengal,DARJEELING,Street lights,500000.0,True,558.0,7.3
WS/MP18353/2024-2025/143554,RACHNA BANERJEE,West Bengal,HOOGHLY,Construction of rooms and halls in school and colleges,675304.0,True,594.0,7.3
WS/MP826/2025-2026/135684,Raju Bista,West Bengal,DARJEELING,Street lights,500000.0,True,487.0,7.3
WS/MP826/2025-2026/135599,Raju Bista,West Bengal,DARJEELING,Street lights,500000.0,True,487.0,7.3
WS/MP826/2025-2026/135604,Raju Bista,West Bengal,DARJEELING,Street lights,500000.0,True,487.0,7.3
WS/MP643/2024-2025/146340,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Installing tube-wells and borewells,300000.0,True,550.0,7.3
WS/MP18232/2024-2025/143897,HARENDRA SINGH MALIK,Uttar Pradesh,MUZAFFARNAGAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",196800.0,True,613.0,7.3
WS/MP18104/2025-2026/154234,DARSHAN SINGH CHOUDHARY,Madhya Pradesh,HOSHANGABAD,Construction of rooms and halls in school and colleges,150000.0,False,612.0,7.2
WS/MP351/2025-2026/142648,Shri Kumbakudi Sudhakaran,Kerala,KANNUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,True,185.0,7.2
WS/MP18064/2025-2026/155139,NAVEEN JINDAL,Haryana,KURUKSHETRA,Construction of common work sheds/ common covered sitting area,100000.0,False,635.0,7.2
WS/MP828/2024-2025/153443,Jagannath Sarkar,West Bengal,RANAGHAT(SC),Street lights,313373.0,False,638.0,7.2
WS/MP828/2024-2025/153428,Jagannath Sarkar,West Bengal,RANAGHAT(SC),Street lights,313405.0,False,638.0,7.2
WS/MP18324/2024-2025/153749,BHARATBHAI MANUBHAI SUTARIYA,Gujarat,AMRELI,"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,False,640.0,7.2
WS/MP18324/2024-2025/153747,BHARATBHAI MANUBHAI SUTARIYA,Gujarat,AMRELI,"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,False,640.0,7.2
WS/MP18104/2025-2026/154226,DARSHAN SINGH CHOUDHARY,Madhya Pradesh,HOSHANGABAD,Construction of rooms and halls in school and colleges,150000.0,False,612.0,7.2
WS/MP828/2024-2025/153422,Jagannath Sarkar,West Bengal,RANAGHAT(SC),Street lights,313373.0,False,638.0,7.2
WS/MP828/2024-2025/154529,Jagannath Sarkar,West Bengal,RANAGHAT(SC),Street lights,313405.0,False,637.0,7.2
WS/MP828/2024-2025/153103,Jagannath Sarkar,West Bengal,RANAGHAT(SC),Street lights,313373.0,False,641.0,7.2
WS/MP828/2025-2026/154528,Jagannath Sarkar,West Bengal,RANAGHAT(SC),Street lights,313142.0,False,637.0,7.2
WS/MP828/2024-2025/154531,Jagannath Sarkar,West Bengal,RANAGHAT(SC),Street lights,313405.0,False,637.0,7.2
WS/MP828/2024-2025/153106,Jagannath Sarkar,West Bengal,RANAGHAT(SC),Street lights,313373.0,False,641.0,7.2
WS/MP829/2024-2025/150794,Smt Sajda Ahmed,West Bengal,ULUBERIA,Construction of culverts and bridges,396980.0,False,656.0,7.1
WS/MP18064/2024-2025/154961,NAVEEN JINDAL,Haryana,KURUKSHETRA,Construction of rooms and halls in school and colleges,1500000.0,False,635.0,7.1
WS/MP747/2025-2026/141756,Manickam Tagore B,Tamil Nadu,VIRUDHUNAGAR,Construction of bus-sheds or bus-stops,749124.0,True,254.0,7.1
WS/MP643/2024-2025/146296,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Construction of common work sheds/ common covered sitting area,500000.0,True,550.0,7.1
WS/MP18278/2025-2026/141850,KAMLESH JANGDE,Chhattisgarh,JANJGIR CHAMPA(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,250000.0,True,199.0,7.1
WS/MP429/2024-2025/141155,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Construction of community centers and community halls,400000.0,True,667.0,7.1
WS/MP429/2024-2025/143880,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Construction of footpaths and pedestrian ways,300000.0,True,667.0,7.0
WS/MP18161/2024-2025/138075,SANJNA JATAV,Rajasthan,BHARATPUR(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,600000.0,True,619.0,7.0
WS/MP18006/2024-2025/141506,DAGGUMALLA PRASADA RAO,Andhra Pradesh,CHITTOOR,Construction of rooms and halls in school and colleges,2000000.0,True,697.0,7.0
WS/MP745/2025-2026/144827,K Subbarayan,Tamil Nadu,TIRUPPUR,Construction of community centers and community halls,5295000.0,True,184.0,7.0
WS/MP18314/2024-2025/141403,GURMEET SINGH MEET HAYER,Punjab,SANGRUR,Development of public parks,250000.0,True,632.0,7.0
WS/MP370/2024-2025/145540,Shri Jual Oram,Odisha,SUNDARGARH (ST),Construction of bus-sheds or bus-stops,700000.0,True,626.0,7.0
WS/MP18076/2024-2025/145678,DR C N MANJUNATH,Karnataka,BANGALORE RURAL,Construction of bus-sheds or bus-stops,500000.0,True,530.0,6.9
WS/MP443/2025-2026/142859,Rodmal Nagar,Madhya Pradesh,RAJGARH,Installation of fixed garden gym equipment,387988.0,True,489.0,6.9
WS/MP443/2025-2026/142871,Rodmal Nagar,Madhya Pradesh,RAJGARH,Installation of fixed garden gym equipment,387988.0,True,489.0,6.9
